Date,SPY,VXF,EWC,EFA,VWO,AGG,EMB,DBC,INTL_BOND
2008-11-30,-0.06960700633932404,-0.11198132446179598,-0.10792495154984716,-0.06372002811160471,-0.08647335802306255,0.030242596616829154,0.09568438518368927,-0.1236706826548033,-0.005525678771464371
2008-12-31,0.009796346987176685,0.052533243138939145,0.039505289376989605,0.08868384577677868,0.07653035470616887,0.06662388406644548,0.1770384548799273,-0.032621744602575276,0.034134741398835766
2009-01-31,-0.08211427534875415,-0.08167135652927182,-0.04188179768590283,-0.1373160254562107,-0.08909596062129266,-0.019864791222770073,-0.06963058362248764,-0.044360692282279346,0.014752922225234943
2009-02-28,-0.10744887536763381,-0.09893141669666738,-0.09640711206715591,-0.1038759509069549,-0.023754563620120295,-0.01055426622496336,-0.05606024392876152,-0.05629617102212292,-0.008909654359061547
2009-03-31,0.08331014248260615,0.08105855030169828,0.09078862031613166,0.08391008768748942,0.12404582387277707,0.011030600450760764,0.051086495066802184,0.046572358076401255,0.00034794719364805715
2009-04-30,0.09934654001062171,0.1628894325969712,0.1385170830358302,0.11519038528613335,0.17444870197725493,0.005151912196749153,0.07727359380176879,-0.0009999937958647953,0.017913106294012326
2009-05-31,0.05845344124552665,0.04963451127089402,0.23265757940145626,0.13191724740994326,0.17889366842702414,0.007096934556885204,0.028999040998950898,0.1626627251673689,0.03032584415111783
2009-06-30,-0.0006549003833102862,0.0002900278004780432,-0.06865022340339766,-0.014049024084322848,-0.024524855673829116,0.004207100977230427,0.009593067153125467,-0.0262591288406977,0.018804993069156062
2009-07-31,0.07460559212310724,0.09338792572947519,0.1297850485616403,0.10041491476526687,0.10905131425733372,0.012690800638694766,0.031119426328917177,0.01856762232582887,0.03174686419130013
2009-08-31,0.036939553619233845,0.034747107501570396,-0.01735509491568099,0.045030896199617754,-0.007084212435067405,0.01220216961192655,0.024357693058260743,-0.040364575173433725,0.032200280928060154
2009-09-30,0.035457329450643504,0.0628046456386846,0.07148876049062292,0.03796472498446146,0.09960023568528187,0.011881840743586558,0.052126081263458524,-0.002261456999511968,0.021199309297339486
2009-10-31,-0.019225207839361325,-0.05861105061042016,-0.06397160354457798,-0.025237464506062124,-0.024137324645422065,0.002218671994342447,-0.005323708231476876,0.0693564308035175,0.01014041891523676
2009-11-30,0.06160691866656487,0.03971399160505773,0.08637272036737587,0.0392120227312982,0.07180890725405287,0.0128622133272287,0.00795537205787733,0.045358153249503985,0.010736620770330108
2009-12-31,0.019100978743211483,0.07271326320109295,0.025773202347829205,0.00709631904386443,0.031177814171741813,-0.018811955628538213,0.0023724270636877876,-0.0016219582907236463,-0.0023672902500604387
2010-01-31,-0.03634283258939508,-0.03320946148445114,-0.07178108632111813,-0.050651198974093314,-0.06731684517166914,0.01414974023796578,-0.0054038318896307835,-0.07839173600748106,0.02381098589467956
2010-02-28,0.031195105561532266,0.049002797846420476,0.06014707700253008,0.002667621577649326,0.018828295680134666,0.0019838963808100907,0.013290092824238764,0.041427883236282215,0.006957998258855902
2010-03-31,0.06087955526507227,0.07467327294183868,0.0771899701224723,0.06385412939036761,0.08187893749928032,-6.733644910461578e-05,0.026092687854549323,-0.004654927572511958,0.007222731139645777
2010-04-30,0.015469893444995941,0.050298109246685874,0.011466029275881473,-0.0280457799027658,-0.002135566196067251,0.009732732399615251,0.005097886294593623,0.03911568638848584,0.015915799192768754
2010-05-31,-0.07945454665422547,-0.07487786712183209,-0.07297218185282639,-0.1119283747285218,-0.09177334090672928,0.010824299189864828,-0.01819359342558735,-0.10147317955831481,0.009479340889916088
2010-06-30,-0.051741102355285506,-0.07128766747054727,-0.043316017215620395,-0.020618959252603597,-0.0054976221044151785,0.017687001664807855,0.023943807304343867,-0.017759504737600684,0.011401337207534112
2010-07-31,0.06830091697728324,0.07156328272843493,0.07197416387976019,0.11610402744824966,0.10213251402317347,0.008547153716662592,0.040527839198772675,0.06119624782527122,0.002177132813101945
2010-08-31,-0.044980685951279686,-0.05862885880022861,-0.021005207249323532,-0.03795031015425665,-0.025555558157388525,0.012867554186170915,0.02588321044021491,-0.030144222529008058,0.03029931265804975
2010-09-30,0.08955497026794301,0.11332248178223692,0.07394643350120544,0.09971965609949507,0.11421575295481867,7.368025139964374e-05,0.016102610467698675,0.0860361545056143,-0.0009158131441940887
2010-10-31,0.038202059656111675,0.04290207598980689,0.03175148674937911,0.03805530330340012,0.031016309444838353,0.0015222870142908018,0.019438403267848736,0.04437987481035055,-0.001458817488694475
2010-11-30,0.0,0.032264570769329426,0.014177181281848084,-0.04823691438062594,-0.028376481067607928,-0.008348622758259316,-0.04425270608473386,-0.004368563473906573,-0.009746889402207248
2010-12-31,0.06685226888504703,0.07322439623852817,0.06817460805432751,0.0830806388575791,0.07569946910449099,-0.006754952917306323,0.0037336145633126705,0.09892292789966617,-0.006060341616329068
2011-01-31,0.02330026274367425,0.015621958828586635,0.009355093083891486,0.020954754926267416,-0.03447534892708337,-0.0008493129377790121,-0.010366195259445932,0.03557171066822118,-0.0005680612268961216
2011-02-28,0.03473723168023679,0.04705047406968754,0.07606246940394001,0.03549796303249697,-0.0017213837075717997,0.00290345896944455,-0.0006161372182051927,0.04171033659491741,0.00317815923957232
2011-03-31,0.00012025299060614003,0.021008733284375358,-0.0017820257409467688,-0.023882837505770027,0.05472942416875237,-0.002229966060762978,0.015524757148744683,0.02658160480256111,-0.0004737661386485792
2011-04-30,0.028961524573382746,0.027260571026931357,0.002678006879302419,0.0562581531332218,0.03370825395298893,0.015675278798572112,0.017065325778995222,0.045558803940624504,0.0072327704335517495
2011-05-31,-0.01121449619096837,-0.013350536969292781,-0.023738951659722285,-0.022061111615181872,-0.029446392447274095,0.012398168516724928,0.014477593307221426,-0.05172413061490988,0.007290370182267303
2011-06-30,-0.016869931348542977,-0.023387957036495544,-0.0309570788636937,-0.012107486043304583,-0.009978042360417105,-0.0044518105543954745,0.006221879670892161,-0.042644620382287335,-0.002382561306929598
2011-07-31,-0.02000449517228131,-0.03233006668259841,-0.023050053195232678,-0.023777707149809646,-0.006170053611222581,0.016865376195582815,0.01972959978422284,0.045580134491989055,0.0214906863289952
2011-08-31,-0.0549756647613594,-0.08290613569472471,-0.03393674169990746,-0.08754914556453008,-0.09085245128849784,0.015205464445593453,0.005154067339421031,-0.003963061297399428,0.0004699122652440657
2011-09-30,-0.06942054494224403,-0.1114110059191874,-0.14720654411940803,-0.10808298496119051,-0.18438450164490494,0.007705872381028156,-0.04789886250752884,-0.14622017542127375,0.006043253796972348
2011-10-31,0.10914708048605992,0.14381804920767527,0.10788570318778934,0.09627492879943023,0.15908494636372228,0.0012645933116328667,0.051539230405768244,0.07650485698883247,0.006124191631057041
2011-11-30,-0.004064208397909885,-0.005499604479290765,-0.0276206159032909,-0.02176390136765216,-0.017096424104781627,-0.0033077830548139397,-0.012868704648831386,-0.002885984799991692,-0.010841994460877857
2011-12-31,0.01044854889611102,-0.000509570238471202,-0.017666072096984897,-0.02174962592050156,-0.04161231694191181,0.013567503016089333,0.01912085304573541,-0.02894354139454025,0.028844248051794086
2012-01-31,0.04637456713398258,0.0758101809204057,0.05676696037764484,0.052695296004624526,0.10782547238894513,0.007256073099975779,0.01138948395681827,0.03688522350981205,0.01333495173999677
2012-02-29,0.04340532132868691,0.04177868087001135,0.0323727706018575,0.04833133356372321,0.05433481275205576,-0.00013546478128934059,0.024708699324929473,0.05353937445914214,0.0021539181385372697
2012-03-31,0.032163738918008056,0.021583901639297576,-0.02343211369444398,0.004207791697023344,-0.025991565981321463,-0.005728885044896326,-0.001213791072798176,-0.017735376232324462,0.007014547094859269
2012-04-30,-0.006675543320068367,-0.008594540213773594,0.0007056250009123133,-0.020768321595669548,-0.020933823933709905,0.009059395887734967,0.017868348412222623,-0.013541620971229129,0.008845423618329296
2012-05-31,-0.06005577922733374,-0.070202483999806,-0.10719295638402915,-0.11144224822167703,-0.10667253466970472,0.010782074167745348,-0.027706346054491515,-0.11158039999326597,0.0054680000065865375
2012-06-30,0.04058120506048213,0.03144429219257505,0.028974789208857876,0.07043303038792281,0.050235951182141525,-0.0001978961119523115,0.04064735539652453,0.020205938646375987,0.001579220517190949
2012-07-31,0.011829858045419694,-0.007266747391991846,0.017415111516200232,0.000800673346530445,0.002003640840414933,0.013621473413815588,0.03742794500197233,0.0582524127239763,0.019013640035187462
2012-08-31,0.025052360022229436,0.03731456958321688,0.04602502134274333,0.032000272410527275,0.0024996497966682796,5.929413300354014e-07,0.012336635736741153,0.05651390496180109,0.010531595750006728
2012-09-30,0.02535109033750582,0.025129136610958946,0.035999971651216045,0.027131545375010724,0.053102943980104955,0.0026653685212181255,0.01785391450267193,-0.003820785880755073,0.020261322398613668
2012-10-31,-0.018198644533568786,-0.013935644637237288,0.0,0.010943898743781988,-0.005513121534463705,-0.00047190908909910956,0.0062051871753665555,-0.03905166973176222,0.0027460031872250656
2012-11-30,0.005659590718035679,0.01668656090984144,-0.013337999562901048,0.02780852761383157,0.012774320585289711,0.002706179543830567,0.008962884910882263,0.01959373600969272,0.009899530225326636
2012-12-31,0.00893486423870149,0.02963111562699039,0.02380254696649131,0.043811770550096885,0.07067095641043664,-0.002452826217921311,0.007145372512780357,-0.011387987785222542,0.006050472085590952
2013-01-31,0.05119022546236396,0.0679336897475098,0.016549664945160192,0.037284469710622936,0.000673387306592943,-0.006211123791076578,-0.028503673589881928,0.024837977439998493,-8.554667533544613e-05
2013-02-28,0.012758504642956803,0.008202970748793392,-0.02251467996158507,-0.012885551918589644,-0.023563396010991,0.005908598700967271,0.002641791821707651,-0.0470671086208726,0.00734015076447081
2013-03-31,0.037971451834309056,0.048117042243240205,0.010276275625113351,0.013053756779301873,-0.01266460311967288,0.0009853756720095141,-0.009364741710719549,0.0066346800551631,0.008128236699130209
2013-07-31,0.051677084292143904,0.07117294088406356,0.05659660477382533,0.05322871255290185,0.006960818781873046,0.0026914036821290566,0.0015579922086175202,0.031834441727050855,0.0027150340171746556
2013-08-31,-0.029991816158620344,-0.029144770732992153,-0.008686141537075365,-0.019552738274369763,-0.03430677952773742,-0.008264181850334618,-0.024309179332381525,0.028152761237091095,-0.001821619119609652
2013-09-30,0.03164596922190377,0.06196612537845092,0.03358870760417698,0.07824921408456542,0.0727505306326266,0.011205803858558516,0.03151358158665274,-0.03375839745711284,0.00748816571666211
2013-10-31,0.04630666228008029,0.026841820975244124,0.03708930894453699,0.03260172323156163,0.04335931821775607,0.008326911367618761,0.025350959389209393,-0.00038824009965854334,0.01026611019409951
2013-11-30,0.02963776365860671,0.02538171292435054,-0.009196273473010885,0.00546450918578234,-0.009314638332768133,-0.002506304918634572,-0.020223473543139914,-0.009320417576715978,-0.00011942421433785988
2013-12-31,0.025926461032524273,0.029860747887903827,0.01623175973562918,0.021761458797845634,-0.002845671253406401,-0.0055676697906758,0.0028632172958156232,0.005880143035812635,-0.005546323725493241
2014-01-31,-0.03524840880595825,-0.01886362044361134,-0.04218108205918858,-0.05201183953432886,-0.08434638027257102,0.015408935237375632,-0.008136868480151827,-0.03039757718285263,0.014308636061535429
2014-02-28,0.04551596728261398,0.05509014016899738,0.04475477895365465,0.06131115836710088,0.03238661497799744,0.0037636410818178145,0.03444830288119061,0.05024125125848644,0.004754392725244028
2014-03-31,0.00829549777687788,-0.007148342674075714,0.012679879877848466,-0.004591830697597388,0.04627391626406996,-0.0014801162660929013,0.011905939370728591,-0.0003825699375143987,0.0031712561996999344
2014-04-30,0.006951043995170325,-0.026123523780470337,0.033502554346932056,0.016666563478354268,0.008870670827581195,0.008216939861388273,0.01058619391129012,0.011102315515991279,0.006034626616383987
2014-05-31,0.023207028983494027,0.015103665447904646,0.0052390283454977205,0.015954308616583646,0.031021390643338087,0.011790554246125629,0.03467464613843818,-0.014388485521263927,0.007442927692147938
2014-06-30,0.020644516236206334,0.04439919874767839,0.05699912202953583,0.009207524393473943,0.03173050910998998,-0.0005758137680327291,0.0004333403153831128,0.02112955173958042,0.006066793990713304
2014-07-31,-0.01343755685153214,-0.0437654000867419,-0.0015519862549874253,-0.026034808214921212,0.013679875958400478,-0.0025089082527030016,-0.0025159640814903517,-0.04740410497367131,0.00504382473583731
2014-08-31,0.03946384781625212,0.04922496305956536,0.021766226696680935,0.0018019918181018113,0.03842600086740733,0.011496504600059465,0.01269917487547012,-0.011453280537745192,0.013679735575922836
2014-09-30,-0.013796249308011821,-0.0505507336217037,-0.06603794397797769,-0.03882458692736457,-0.07165782343550986,-0.006148273307315488,-0.0215882176915565,-0.07231335049120213,-0.0012654855603576598
2014-10-31,0.023550890650013256,0.04067936534389349,-0.025089556537429725,-0.0026513148572767653,0.022296771164813878,0.010640230095604108,0.01973988372153679,-0.03875964322555181,0.006051507398507905
2014-11-30,0.027471706079797542,0.013336575898512448,0.0006684393488289864,0.0006255171014750704,-0.011022460587632232,0.006570708693288907,-0.0041558311720468755,-0.08512541995160006,0.009064322429308769
2014-12-31,-0.0025363714209488686,0.009041177724584015,-0.02241072610314121,-0.03992760112691918,-0.046803025098852924,0.0014763341834505006,-0.02717670390798632,-0.09647404516207869,0.009834910002155528
2015-01-31,-0.029629575704892885,-0.01936419157995306,-0.08385303711459013,0.006245695271728247,-0.0019989421745364444,0.0205228350245934,0.01868513813099426,-0.056910638695409466,0.017887681294972424
2015-02-28,0.05620471055600751,0.060750356647729875,0.059757700837749894,0.06337799089495144,0.04656973138152698,-0.008948594531418608,0.009598565910525547,0.04425292229674094,-0.0018158098984989435
2015-03-31,-0.015705580456166213,0.012995847188777665,-0.02997842431851827,-0.014285627213674212,-0.020552821567228707,0.003747972842206737,0.0002314843443544934,-0.060539343471109563,0.004867409366171138
2015-04-30,0.00983395692954403,-0.015788814092356884,0.071376010858067,0.03646570916807512,0.07413765903663583,-0.0032283507176589232,0.012332087293260852,0.07147056199674218,-0.010252381797998367
2015-05-31,0.012855775544569292,0.018019835785219263,-0.04601653853725984,0.0019542924052267097,-0.03553543792430569,-0.004373823668155308,-0.0030877534056086287,-0.03171154597988224,-0.0052228936445267715
2015-06-30,-0.020311943907653673,-0.00712368671832786,-0.032573920782523746,-0.03118218306259324,-0.025531127707248857,-0.010766884477423688,-0.018141329991246735,0.01637495563697655,-0.01354396591322704
2015-07-31,0.022589204704832166,-0.0018475898707676075,-0.04199488838986254,0.020318121567884928,-0.06262236414190325,0.008621424181971538,0.001479741317202965,-0.12611114338514784,0.012847259854684712
2015-08-31,-0.06095007685413034,-0.058811165354083816,-0.05009796527314203,-0.07425135877572298,-0.09864283906457139,-0.0033579291385962273,-0.01126914797154166,-0.0025428242394923695,-0.00697144520468973
2015-09-30,-0.025515821666732053,-0.04769716316601702,-0.052327690014579376,-0.04418883398947093,-0.028816539406708253,0.008113893590227628,-0.010683263293699952,-0.034416754521731985,0.008133190054028239
2015-10-31,0.0850597788418006,0.05549430794312138,0.03478273644796248,0.06612034691506619,0.05288602223719252,0.0006853160307398465,0.024260876843320345,0.003300309145709557,0.005901180226175473
2015-11-30,0.003655244523722345,0.016480872152135673,-0.022268811651040332,-0.007527187526586987,-0.022962241235516823,-0.003889685138563914,0.0030543951953756476,-0.06644739454177162,0.0019019151807055934
2015-12-31,-0.017282689557982067,-0.03864548340916141,-0.06350806067491155,-0.023319246324601806,-0.03436779640286369,-0.001917613221362191,-0.015168859799690959,-0.05849192584069618,-0.0014144250792461621
2016-01-31,-0.04978670008536967,-0.08711252461059305,-0.027441730393450103,-0.055176992926834534,-0.0574748933282031,0.01240604673794432,0.0003776810455067281,-0.04341307127139338,0.013048539964555461
2016-02-29,-0.0008258311075881597,0.0033987144454084017,0.034433236516404175,-0.033345248396083105,-0.003243572511229642,0.00887141889538734,0.017542597438460872,-0.0023474911871989024,0.012631868145697611
2016-03-31,0.06726590699846402,0.08272512052928382,0.09616258037915215,0.06582116392947479,0.12720762078465198,0.00874635218122144,0.03313364627388249,0.04235294055195871,0.00748084832276974
2016-04-30,0.003941410312764182,0.016062648252197942,0.07127797304591676,0.022218442455799625,0.010121348997700785,0.002549823142793173,0.015547294303018377,0.09706536235686336,-0.0026424855077490372
2016-05-31,0.01701131553958235,0.01878099781601894,-0.03622057153612446,-0.0008558479093765392,-0.03235066774919859,0.0001351108361358211,-0.002157490705197329,0.008916423280013852,0.007479224772054094
2016-06-30,0.003476095014121716,-0.0008349864808816498,0.009156383767829235,-0.02419395923705825,0.04923676171025515,0.019351692701847112,0.04174193886318833,0.043507927650303424,0.019492834624901034
2016-07-31,0.03647111710919604,0.05326599572520818,0.029783904255542115,0.039770877056444665,0.05137656089247544,0.005444316071075539,0.013688521257999353,-0.06970698262519126,0.008194804192726668
2016-08-31,0.0011976304803391624,0.00844766020972032,0.0027732955431543083,0.0053408694808088075,0.007829155534981869,-0.0021533776351586598,0.013233294221915992,0.0077031121549462345,0.0007138780464768235
2016-09-30,5.776623808118053e-05,0.009363659302354277,0.015013899493234284,0.013367744055710729,0.020207428639688052,0.0005161348675155608,0.004129306399430321,0.0430854409976158,0.00010705122355147978
2016-10-31,-0.017336863270103642,-0.038347641874835414,-0.01323469200288252,-0.022154609676716897,0.0031891199187903396,-0.008171894745652608,-0.017290333903806743,-0.0033310166619971993,-0.012574785544086975
2016-11-30,0.036838367118307014,0.07895617457516702,0.026035438347943973,-0.01781391845970992,-0.04052969115661753,-0.025654969378727577,-0.04313022708947145,0.01671119950318678,-0.01247832755323941
2016-12-31,0.020271768100451393,0.018308093358573085,0.015429818747474178,0.02706261215399608,-0.007383014010726607,0.0025412316968831394,0.0148697761138874,0.04142015388894049,0.004249878788734618
2017-01-31,0.017894653735580635,0.021272066648224675,0.03938814986672545,0.032912011974645994,0.05757450368389483,0.0021283681490500417,0.01732852668338536,-0.005681853384027047,-0.009762548218389844
2017-02-28,0.039291772939715086,0.02409667396082371,-0.018028002733074366,0.01190670810215022,0.02246258172101978,0.006458580367270095,0.016761446045736594,-0.0019046782791832806,0.008843643548954283
2017-03-31,0.0012496921290001684,-0.001107295494971905,0.007118766249915698,0.03231685463451739,0.028449767366002465,-0.0005528765946165581,0.005136011949140595,-0.03244282792841979,-0.00025909388085187945
2017-04-30,0.009926461371172035,0.011312300198851766,-0.023065469761532564,0.024241374649066616,0.015608962073398125,0.00907043581958722,0.017102083185009276,-0.026956002595717066,0.0049180521753757755
2017-05-31,0.014112850338858784,-0.007720837437509287,-0.0038080891469282063,0.035423272340968204,0.00991614294238774,0.006870390227940337,0.007615537958764573,-0.014189176726536856,0.007292637597803742
2017-06-30,0.006375087602103813,0.023250569559556178,0.03126195797681741,0.002960186621828953,0.008504113719393303,-0.00018184983776659003,-0.007169624775729244,-0.009595630656165421,-0.005361422645496439
2017-07-31,0.02055405964187873,0.011144879340955649,0.04260094125806524,0.026533743927243947,0.0533920780106536,0.003339802482359655,0.01178893494144062,0.04083058515589966,0.0016387818307592728
2017-08-31,0.002917516553676558,-0.0033843413141197987,-0.0010755263060109321,-0.0004480257352064143,0.02999317865631279,0.009412878131815239,0.01989349812101504,0.003989261267774991,0.009346752994600305
2017-09-30,0.020149398466233315,0.04211627730509648,0.038392619856042476,0.02361738588100537,-0.00495092687712162,-0.005715669068006357,-0.0018771838080873238,0.0198674997015591,-0.004032272194187891
2017-10-31,0.023564270237343532,0.013348049855464561,-0.005183026313244188,0.01679304087248279,0.024327772227648703,0.000978206121978742,0.002431970127238836,0.03961050923350373,0.006215527736552984
2017-11-30,0.030565743328980544,0.031135051992554397,0.005210030036013613,0.006893670147687825,-0.003360488172679199,-0.0014828476069475016,-0.0027199370429910052,0.00936908487344601,0.002334632784862123
2017-12-31,0.01212778186525676,0.0029356880509836536,0.03730094469944656,0.013488521283969934,0.0370533506599422,0.004751801226633212,0.012450518538771327,0.027846638926757317,0.002729817973578408
2018-01-31,0.056359069240211834,0.03320484325034134,0.008096949741675852,0.05020617232907787,0.08560239122752322,-0.011250096049457925,-0.006373419334643637,0.029500112700569847,-0.00570139259546798
2018-02-28,-0.036360246383822514,-0.03733544867422889,-0.06994624251428061,-0.04834790414490164,-0.05357150191043214,-0.010088212879409975,-0.02181671523069506,-0.02923958477085009,0.002573639599300126
2018-03-31,-0.02741061953402857,0.006824820655036756,-0.008276389653076421,-0.00839580540591267,-0.0020915141537535265,0.006712021754577302,0.005525680950029255,0.022891420042709942,0.011513396861223324
2018-04-30,0.005168546480999181,0.0021512535534200516,0.02068219448958475,0.015212125325215098,-0.02767158629216815,-0.009410842375483619,-0.02050759564110094,0.03415795160309698,-0.001425846407904885
2018-05-31,0.024308874757696053,0.048658434004352547,0.021684932527059164,-0.018942657470701008,-0.02342349076703032,0.006618957749503274,-0.008102358894675032,0.026765462590541356,-0.0023280374209920796
2018-06-30,0.005751214220477863,0.00794681079943449,-0.00023221799048334102,-0.01584081556184036,-0.04789505792890858,0.0010266414777475585,-0.014927188837154493,-0.019412216121700965,0.006012849759594374
2018-07-31,0.03704635465316142,0.01655361174488812,0.024552821122274082,0.028520150502258312,0.039810570480520724,-0.00029231401532092693,0.02573238012767254,-0.024321304751694584,0.0014270084541554429
2018-08-31,0.03191939295017887,0.04475993414460255,-0.014036356819880469,-0.022357808270194623,-0.04193270484223621,0.005679649511808771,-0.02319129588302471,0.007536053788393504,0.0005484778721338568
2018-09-30,0.005945984388703973,-0.01616254503847281,-0.000694344633491828,0.00965281075042812,-0.013457611082914323,-0.006196654154321801,0.02030935123025568,0.033947247905300904,-0.002359431378484378
2018-10-31,-0.06910452565106862,-0.10055452784105612,-0.07887408839235677,-0.08133571992887478,-0.07658531554826353,-0.006441054296121629,-0.02514886687393425,-0.056204872350248736,0.0007338096948794615
2018-11-30,0.018549328407808208,0.01831517996415255,0.004903614717348681,0.004963193913580133,0.04833588459984606,0.007715264825405077,-0.004884539744972383,-0.09846690415043224,0.005213591053959465
2018-12-31,-0.08804839010438692,-0.10698481235072255,-0.08555599714891293,-0.053497751997016896,-0.03345018310490011,0.01981235647744617,0.019073690209839844,-0.04001255655799807,0.01171915365081544
2019-01-31,0.08006577075892984,0.11551974800096931,0.1289650573810004,0.0663492746255816,0.09658852269238061,0.009108418190215684,0.047829986851375184,0.07108351912530853,0.009954012237282761
2019-02-28,0.032415503945723234,0.04957764733590042,0.02957477626822369,0.025366783096043566,-0.003829775442192429,-0.0011381351150956398,0.003983637583011124,0.028350522490983465,0.0020827515950612163
2019-03-31,0.018100442894050994,-0.009265262066858182,-0.0075403350415109704,0.009180183642416573,0.023148166093484246,0.0212265527522304,0.01506100905906349,-0.003759523089045147,0.017626471479230466
2019-04-30,0.0408529592613851,0.035856549853326536,0.032923276843146,0.02929397632880093,0.021411910005840973,-0.0020040886926484536,0.0017697958934994595,0.011949767903115971,0.0016688167059784043
2019-05-31,-0.06377141436615852,-0.06923100330640675,-0.04273216317594919,-0.05032948728864284,-0.06381031341704213,0.019108257147316676,0.0049290520405245175,-0.05966429155496744,0.012751596226182826
2019-06-30,0.06958634095253946,0.0679237869488527,0.05674256411556011,0.059116273308438716,0.05371840541053885,0.010986117098343628,0.035263856259172055,0.03965615192175309,0.015669016905559996
2019-07-31,0.015119505068251549,0.016781972850663518,-0.008036469607456298,-0.019473732628847995,-0.0181045208608116,0.0018185978034135353,0.0073374481351999865,-0.011442987140532379,0.012490529975627274
2019-08-31,-0.016743002290068754,-0.042631061158968975,-0.0070444324134084635,-0.019239666084316487,-0.032567208173303164,0.027827210082912668,0.015521459817411154,-0.04630220889609615,0.021137978774332433
2019-09-30,0.019457371490598785,0.010946784206721683,0.025186117802047603,0.031640519442304615,0.009109199095494569,-0.006120458690812014,-0.010967765332809742,0.01416046580621888,-0.004180941736611432
2019-10-31,0.022104797151717648,0.019685261058628445,-0.004152359810187023,0.03389050888057832,0.039493501197201075,0.0020808699070051784,0.0057544718550250895,0.019281775625683784,-0.004899942692587644
2019-11-30,0.036198153983213244,0.045439262822705606,0.02953443139609746,0.011272910189865648,0.0050177182766271144,-0.00034531484841582305,-0.009496722764763321,-0.001304602158448298,-0.004757551150391337
2019-12-31,0.02905549283463249,0.021298413787641524,0.022346405214685783,0.029953928456417644,0.07068865713261574,-0.00046777538701670007,0.029459513118626157,0.05849161327309105,-0.0030786658039467785
2020-01-31,-0.0004041180303422376,-0.005317820354050595,-0.007360398147329805,-0.028225959872878015,-0.05531798458221571,0.020290171195098017,0.012395604403541816,-0.08589342364861041,0.018911181171785474
2020-02-29,-0.07916558398683493,-0.0778009312060518,-0.07010427011831666,-0.07765269225802374,-0.03546790898112695,0.015846448760721943,-0.012538140470730541,-0.06652944821856566,0.006683715232717935
2020-03-31,-0.12487097251745705,-0.21509773232995322,-0.20804649228493233,-0.14106663685734921,-0.17046784029513062,-0.0052680870251096135,-0.14971470539969378,-0.17340193461940212,-0.0290958142050467
2020-04-30,0.12698354793285915,0.15738909722388095,0.1112127825920235,0.058174237975366694,0.0780924657793598,0.017191403385698578,0.04392833145078878,-0.031111108946165755,0.019053385422711067
2020-05-31,0.047645134429766145,0.0893209985523109,0.03542020113396771,0.05426900429544168,0.03290035038464345,0.006724906698638788,0.06271367243080261,0.08073383573198911,0.0041410644700297095
2020-06-30,0.017734171285549882,0.04030556666642893,0.03988256481375463,0.03511185895318514,0.06477165528679962,0.006591330240562909,0.02976575391072389,0.04499169577170514,0.0053638480433158
2020-07-31,0.05889237748929954,0.057884135346108145,0.055255018082758456,0.019385554835249952,0.08583678935570038,0.013331688881015546,0.03857095067079963,0.051177754138370224,0.009482902758064071
2020-08-31,0.06979687381859856,0.07061267282152617,0.0512631997125248,0.047220266448016135,0.027435502002958412,-0.008236178283208107,0.007254199760989399,0.04636789979782385,-0.007597209487436252
2020-09-30,-0.03744364839635095,-0.0292053433666859,-0.04528025324249141,-0.020467940731333623,-0.011958030380162077,-0.0009729669025019261,-0.020813065214976167,-0.03545037410634022,0.008614682900765391
