Date,IJH,IJR,IVV,IWM,QQQ,SPY,VOO,VXF
2010-09-10,0.0028854500284354323,0.0019638102812147284,0.0056604674796285614,0.003148515556909537,0.0036608375532889426,0.00504881983722405,0.00453933482102542,0.0024418019296328364
2010-09-13,0.017917928704658026,0.023334164765036025,0.01098888771482387,0.024324687801046796,0.013948473283875495,0.011123136624621166,0.012576332095983522,0.019928853994362505
2010-09-14,0.0011564650625330852,-0.003133231851758289,-0.0007952444613867904,-0.004289740334242009,0.004233188475323724,-0.0006210916706020919,-0.00019384712752956723,-0.0017364980313497869
2010-09-15,0.003721723303552249,0.006285742734619459,0.0037146616159902113,0.005693606649906924,0.006322417095927957,0.0038168795020570023,0.002523245826112186,0.004132034141057339
2010-09-16,-0.003068308564957656,-0.007287848856009638,-0.0006170717962499239,-0.006426216360752246,0.003978753359972442,-0.00026509222501303054,-0.00038708676971832556,-0.0038983965510378527
2010-09-17,0.0019234409945791953,0.004195391930966297,0.00017632580938453657,0.00415775446486677,0.0033872529633902637,0.00037342678211160774,0.00096843400084623,0.003478689577084415
2010-09-20,0.016513080895339316,0.025935578126167647,0.01604442662751948,0.02775635446521152,0.017503612889206766,0.015290484076080135,0.016253579011069608,0.020368769692538535
2010-09-21,-0.00453329108462841,-0.0061080479487436445,-0.002429678910938815,-0.0058193121823654215,-0.00020489067701845443,-0.002013842781541264,-0.0030462628880353337,-0.005309343388343879
2010-09-22,-0.00885519936429513,-0.012120125080356092,-0.004435611071784029,-0.011856136216776392,-0.002662784058079737,-0.004913129207757105,-0.00534746618892723,-0.00917991562942777
2010-09-23,-0.006637041978799996,-0.01140508339775359,-0.008212178598497322,-0.012105227773401395,-0.00041095962836923405,-0.008111656124917266,-0.008256704681769755,-0.00904975725832402
2010-09-24,0.02344619489970201,0.0313529078776047,0.019804727500703168,0.032521554599598934,0.020340913991021337,0.020622361384588173,0.020420073719545906,0.027832173821241035
2010-09-27,-0.00025128069848345813,-0.001869289143189068,-0.004602946956566045,-0.002537461372350669,-0.005436690252484833,-0.004790245102567092,-0.0047693050497334966,-0.002750508623354575
2010-09-28,0.007180078786080735,0.007319807628290098,0.0044499963228616934,0.00987736056096633,-0.00040478179637426503,0.003500799211178629,0.0065172417644161484,0.009121793784605092
2010-09-29,0.0003754886125122425,0.0040564024049078995,-0.0025192054534993735,0.0028152606610845066,-0.0016204898641168919,-0.0017444246878962621,-0.004760939577016399,0.0010508974868077559
2010-09-30,0.0012505851007855728,-0.005385750544119494,-0.0029611557680536693,-0.0025122417556905363,-0.004463226229181938,-0.0029704758030577594,-0.0015308501677514519,-0.0014697711861085816
2010-10-01,0.0023723141312883556,0.006261520728968684,0.004454661509581959,0.005333764671814567,-0.0012225309547345686,0.0042059723221477,0.0034496938418373535,0.004626941533227846
2010-10-04,-0.011336681882122779,-0.013454850784142658,-0.0074778499911557494,-0.01355736522265727,-0.010814333859896275,-0.007503604617770221,-0.008403499189320374,-0.010885698298418456
2010-10-05,0.02091734161813208,0.028128463132637505,0.019712180478935748,0.02838344395895409,0.024339402719024017,0.02013211009563487,0.021956986869379636,0.024339111397023938
2010-10-06,-0.0066650993351746735,-0.003979645722595682,0.0001717441356732241,-0.003340800764034091,-0.008658129990474994,-8.67199374854355e-05,-0.0016958615487839834,-0.0064053616292240045
2010-10-07,-0.0003727926243589641,-0.0024971967893524516,-0.0009447333172085681,-0.0029154597043070662,0.0036554948881566407,-0.0012063001043848276,-0.0005669428241148466,-0.0006238572065818682
2010-10-08,0.006215353890706821,0.01134871165538831,0.005331131691135749,0.012717462260597001,0.006882039699021458,0.005608701124680815,0.007556125402725433,0.009987457366046781
2010-10-11,0.0025941746171389557,0.0009901896782729125,0.0011121806388756372,0.0008664722052462714,0.00040176481839937495,0.0009440474204405191,-0.0016872416358277853,0.001854027326544383
2010-10-12,0.002956836340742175,0.004780672072391079,0.003075252182293431,0.0025956711585357617,0.0068314669861961885,0.003086029813897051,0.005821662811025474,0.0030845526388660893
2010-10-13,0.009459514415221193,0.01509408038791804,0.007409696495002782,0.015247393442412882,0.008181929713612979,0.007777211024184938,0.005974303751244303,0.011685718742812545
2010-10-14,-0.0036507434766445135,0.0008084127900449545,-0.002536189592453275,-0.0007085713904203539,-0.0019796753788390298,-0.0039008814472878406,-0.003712055950434112,-0.0032427942165724755
2010-10-15,-0.00036690190894284047,-0.003068333246915911,0.0011866043279733507,-0.0034023918096194317,0.021221826997898097,0.0020431086336061277,0.0018629433250720862,-0.0014225736486195295
2010-10-18,0.003666123401822041,0.004049608963758056,0.004571648380016224,0.008393397185275653,-0.0036902026255789533,0.004927900753226799,0.007252062354847766,0.005089348022434104
2010-10-19,-0.014853024941946291,-0.014198046836692568,-0.012978356675670932,-0.019469292240956726,-0.009356296401509478,-0.013104675921345788,-0.015876199321851248,-0.017217040095249048
2010-10-20,0.011987003377873062,0.008837922563513567,0.00939221084913644,0.010215585826569562,0.007280493952997569,0.009765889755517287,0.01069219336283922,0.012160039244432319
2010-10-21,-0.001220978282624574,-0.0042178085973156865,0.002537902216060317,-0.004842308844643428,0.0019531677841446715,0.002206238243538161,0.0014847291592807732,-0.002239742830588143
2010-10-22,0.006969320979373084,0.006190886801676232,0.0021935677154956146,0.0064404604570094115,0.0068244200961316,0.0018621706108084002,0.0024091661876011194,0.006326258721842892
2010-10-25,0.0061920109953566005,0.0038859801905481994,0.0022730378759951986,0.005972317220080736,0.0048413398494004944,0.002957524133194722,0.002957744150859476,0.006489899839587476
2010-10-26,-0.001930477108478268,-0.0006454508163942219,0.0006723882403028014,-0.0007065692555443537,0.0026975464444074504,0.00016819813638835335,-0.00018368890654174574,-0.0004029677747948712
2010-10-27,0.00024180352280445128,-0.002905059217479855,-0.003022741865841283,-0.0025465677530209785,0.003075203316801778,-0.002863629408520585,-0.003134582585648138,-0.00040350919411658026
2010-10-28,-0.002055086327807709,-0.005017687237639734,0.0007579978309730784,-0.006098241508515012,0.002107861689561563,0.00016865280967848228,0.000739895342662944,-0.0034282270758284605
2010-10-29,0.003028144984948522,0.002114775344059794,0.00025264401450142415,0.0031396759409025865,-0.002294390814294278,0.0007601681726678855,0.0007390698283606945,0.0034400202463784613
2010-11-01,-0.0007243178364496616,-0.005844150521500002,0.000252156693574479,-0.006828183054587544,0.000766026134694453,0.0003376713066776116,0.0005542176519852671,-0.0018143917863584491
2010-11-02,0.010271934706850283,0.020574807763345193,0.007988566132909991,0.020767519555411118,0.010724345338424923,0.007930476761553118,0.007752060872139976,0.013535108958837805
2010-11-03,0.0035883675426664485,0.003680223086134582,0.004421317286914528,0.003929002376946045,0.004547214989953918,0.0040176387011379155,0.004212294878303879,0.003587487217826091
2010-11-04,0.018236352755134355,0.02502771859187969,0.01852168287388145,0.025296969666634528,0.012259496474591458,0.01925805079031817,0.01878530999695971,0.02145012601357421
2010-11-05,0.007139807585706537,0.005598824406891856,0.004240346697223396,0.005588650550681695,0.0,0.003762408395259653,0.003938347419069732,0.0048609414684670504
2010-11-08,-0.00046489014900419345,-0.0009280156863160638,-0.0018674189003202724,-0.0008132234437288055,0.0013043251336883888,-0.0018742757456102765,-0.0012482517131777726,0.0005804293977031971
2010-11-09,-0.010464893378436035,-0.010371398442078128,-0.007565903036306887,-0.013295527185246292,-0.005396431402089785,-0.007184372410132145,-0.007855780489394948,-0.011796551257125087
2010-11-10,0.007990427300117897,0.011731649389477239,0.004180786016828586,0.011137221098929118,0.005051267767884671,0.004029358110018366,0.0037792137279495375,0.009393567348068066
2010-11-11,-0.0012822181382854403,-0.005565929933620706,-0.003673517234712209,-0.003943310648297227,-0.00632899209239457,-0.0037670100225536407,-0.0032271429020369613,-0.00077555801266882
2010-11-12,-0.015991776113177925,-0.01570265548909011,-0.011880165502346607,-0.01665532727816854,-0.016298396913295488,-0.011837896243241941,-0.01241005813191931,-0.016492327816922225
2010-11-15,0.0036776550377894957,0.0007896487767140581,-0.0013269915185101233,0.00013869140083877518,-0.00380830479999128,-0.0014146861061180571,-0.000910606438275674,0.0
2010-11-16,-0.01796495728225156,-0.018623563232649243,-0.016024320927887525,-0.019433661556837123,-0.016440848420111953,-0.015579489138889291,-0.016040731273209374,-0.01775482174893339
2010-11-17,0.005536623295934628,0.0008037692272218067,0.001012200620338355,0.002689790961843519,0.002915582687001983,0.0005078364118451528,0.0007409428276492491,0.004820169474821334
2010-11-18,0.013763732655801775,0.01687294616728896,0.014751878767403026,0.019483166809459718,0.016084807018591274,0.014718335094424662,0.014809093487998748,0.01659007293792314
2010-11-19,0.0029514246431554536,0.002054361734176169,0.0022429938752455136,0.003323886018541833,0.0007635390028621902,0.002750980110515222,0.0023718307102738034,0.004325724624488769
2010-11-22,0.0078871418827966,0.005519802153127085,-0.0006631374455645656,0.004831131536365829,0.00838570222096413,-0.0008313787825415808,-0.0009098519858932175,0.005089782946715138
2010-11-23,-0.010978298661544428,-0.006430392044578848,-0.01443132787326129,-0.009478324494871737,-0.01587631183486715,-0.0144774253187826,-0.014025706735788401,-0.010518020376879211
2010-11-24,0.020429230580323088,0.023046345565099546,0.014979330000845836,0.022465625700856195,0.020165146237091758,0.014774885978332986,0.01293191359139323,0.020669536124825028
2010-11-26,-0.005091687295208369,-0.005708747663004665,-0.010861443640966084,-0.0069170115202144,-0.0065884943493220716,-0.011647930752892388,-0.005653996588053434,-0.004243039781251401
2010-11-29,-0.0020936388833610042,-0.0003103946351032949,0.0022629613604137067,0.0015021620811068725,-0.0007584536409371845,0.003030773572459955,-0.0009166596957537188,-0.0019370630217326879
2010-11-30,-0.005478549743118899,-0.007295984151130974,-0.006356077625503498,-0.007909014047453033,-0.012136939383237566,-0.005623009566734449,-0.006976694006036843,-0.006598048615059193
2010-12-01,0.020042357356836904,0.020641304568050023,0.021799333034135282,0.02240497705287292,0.021117234626307546,0.02126769274626028,0.0225550741952516,0.021684123192461824
2010-12-02,0.012868982998316625,0.01011181940863004,0.012767973317844739,0.010083795212422642,0.01015175377296762,0.01280903565953917,0.01301771880891911,0.010707437321041402
2010-12-03,0.0061258571364932735,0.007280392655391044,0.002683769228444488,0.007186707695457262,0.00260590096488178,0.002692456282958444,0.0024982824252299807,0.007377940761826629
2010-12-06,0.00045086441778008357,0.005721908175897461,-0.0012162140968109414,0.0062119107747122815,-0.0003711998486366497,-0.0010578933181831784,-0.0012458941514869037,0.002629191573241041
2010-12-07,0.00112692293369121,0.006438358851102999,0.0007309114704030506,0.005778646838225265,0.0005572901212831383,0.0005703704000936671,0.0003564266017261897,0.002060281931926866
2010-12-08,-0.0020259622916555253,-0.0016366027570751118,0.0036514795193516303,-0.0006528706062146616,0.0037118754749470018,0.0036634308720473463,0.00409829573153786,-0.000934678131255251
2010-12-09,0.0032709167155997587,0.0014900854274002562,0.004528282159752317,0.003397576064473995,0.0009248396537164805,0.003893717153973242,0.0037270794507731075,0.003741682670310942
2010-12-10,0.010681500502364383,0.012200549036400998,0.0056348568349653405,0.012501384552839223,0.006650629322288326,0.005817394396709696,0.006011036884991938,0.010251839796944884
2010-12-13,-0.002336038611530422,-0.0030866311104015276,0.0003202497899998935,-0.005144974458768603,-0.0034870335648200523,0.0006428450577853351,0.0005272554337631963,-0.004243522371585651
2010-12-14,-0.0010037801621320952,-0.0005901313628761118,0.0010396526519038662,-0.0005167317647967185,0.0018416225499002792,0.0008831019784245608,0.0005268893553527221,-0.00037073730479464384
2010-12-15,-0.0036834013415446565,-0.0026555428007916104,-0.004395863224569974,-0.0031044315864515726,-0.00441180138825048,-0.004572080297341685,-0.004389343604557894,-0.004633887676597892
2010-12-16,0.009858963089698358,0.010502758023918757,0.00513825488205355,0.009212186489852892,0.0077547445133161474,0.005801700282154432,0.0058191548523853776,0.009124664181723752
2010-12-17,0.0031061456698842083,0.004831117304660459,0.0016774779560542186,0.0030858550487218306,0.0008814329576944946,0.0010709329374658516,0.0014029161671293977,0.003506535680136702
2010-12-20,-0.00011075813713157245,0.0014565935267814023,0.0019937182656939445,0.003973087949159515,0.0007333747490656517,0.0024140811261914585,0.0021005467946304535,0.0044130576306016245
2010-12-21,0.007742540179266566,0.011201931002768672,0.0062076841249234516,0.011106815105653478,0.006048342041396371,0.0063401816112582665,0.006114776330458538,0.009154178011970604
2010-12-22,0.0030735368998537904,0.0002879603253445051,0.003559328851416188,-0.00029177794270607293,-0.00018214754173007108,0.0031103212996435037,0.003646480635975502,0.0014516687838257436
2010-12-23,-0.0016030622851989085,-0.0005636286531899293,-0.0013780615896622495,-0.0012680332890578905,-0.00255132362707855,-0.0014313569984675256,-0.0015570498259420695,-0.001630674910042984
2010-12-27,0.00021971380652963113,0.0023138464120093793,0.0005553074541144731,0.003048430936437363,0.0005485765488617567,0.00039826197899106575,0.0007484067092193847,0.0023817349940715715
2010-12-28,-0.002419075810848881,-0.002020240981785104,0.0011097602183967048,-0.002786318262421039,-0.0018262608196214503,0.001432678895440409,0.0010438027538060002,-0.003107464039795116
2010-12-29,0.0037471832512065983,0.0024577731074872933,0.0009498398697407318,0.002159025836104167,0.002195203973159865,0.0007148775191088141,0.0008686100839914168,0.0034839845106930944
2010-12-30,0.0005499143031104659,-0.0018747167741418602,-0.0014241608580414233,-0.0019011284784765659,-0.0023726371584242845,-0.0015885231150682966,-0.0015621933413255684,-0.0007309507548083349
2010-12-31,-0.004719789504144534,-0.010835276875380218,7.985913039920689e-05,-0.0066019409148802,-0.0036594744139124558,0.0002389518952607972,0.0010430917385186866,-0.005119802231668968
2011-01-03,0.011357675849169802,0.018548314395756993,0.010058906884069296,0.017382103374086855,0.015608391022398527,0.01033776736098857,0.00937978045119725,0.015805987828254153
