Date,EEM,EFA,EWC,IEMG,VEA,VGK,VWO
2014-05-31,0.029518331639530437,0.015954602827899178,0.005239115879895895,0.028046703815730156,0.017653059401588456,0.007767306788464712,0.031021087186371643
2014-06-30,0.024017940900906032,0.009207122490983544,0.05699897878846194,0.023477700043545546,0.010356859494982773,-0.0008867514893730055,0.03173012858663671
2014-07-31,0.013647796153643865,-0.02603463082777946,-0.001552139639136807,0.010057854049672965,-0.023714484407917236,-0.0432028787311749,0.013679944915985454
2014-08-31,0.028297416853393154,0.001802095582464469,0.021766160857869865,0.033320569729835325,0.0026455280761383815,0.007322837057526899,0.03842656752321383
2014-09-30,-0.07767417199831705,-0.03882469020826329,-0.06603780023504413,-0.07264619717148535,-0.04152789475037766,-0.03974986465118757,-0.07165789615943996
2014-10-31,0.014196445103309197,-0.002651160320094381,-0.02508945513247951,0.0077937083823731435,-0.00352166578725277,-0.0190150828223129,0.02229681516387938
2014-11-30,-0.015421196990404784,0.0006252743180616971,0.0006685699373771836,-0.012889266526866394,0.0,0.02067569868401553,-0.01102259065814315
2014-12-31,-0.03963510742071785,-0.03992774606436622,-0.022410951163740256,-0.041768099487154986,-0.03769784762108752,-0.046898824379203674,-0.046802864479434825
2015-01-31,-0.006872104575283311,0.0062456587604846625,-0.0838528813824706,-0.00021226219524217438,0.00712817363157936,0.005151605681818827,-0.0019992675364078893
2015-02-28,0.0440799050433367,0.0633783678221056,0.05975775120508042,0.0421094230310437,0.06159887354381599,0.06093402949610671,0.046570185441549006
2015-03-31,-0.014972920074305174,-0.014285898458470503,-0.029978545026664083,-0.013673018676181758,-0.012183595101933231,-0.02437937928013867,-0.020552679380319128
2015-04-30,0.06852734516400383,0.03646572236739298,0.07137589047860438,0.07262549632791293,0.03866432325705471,0.04241974472935062,0.07413724990606196
2015-05-31,-0.0410448545538854,0.001954562376991653,-0.04601620459790612,-0.03645828442127752,-0.00048323683481610313,0.002830693489018987,-0.03553530154070106
2015-06-30,-0.0293083078674502,-0.031182289019366594,-0.032574265050066664,-0.0294633243512068,-0.029107994741157883,-0.0327276892100512,-0.025531247042140826
2015-07-31,-0.06309975783561506,0.02031817272817804,-0.04199466779237482,-0.06557031156183457,0.014627505319309453,0.026676622224203417,-0.0626220157196049
2015-08-31,-0.08836199132752454,-0.07425134221610818,-0.05009801090653154,-0.09356196957801544,-0.07233358065149742,-0.07019123098074853,-0.09864318610911516
2015-09-30,-0.03132388652858509,-0.044188757352249364,-0.052327803568278375,-0.019661148859971167,-0.04080347373881199,-0.04119917138652662,-0.028816726881296995
2015-10-31,0.06375821845738194,0.06612005527693698,0.03478235889581782,0.0614190814667781,0.06734007227852024,0.05896713184257729,0.052886006377299344
2015-11-30,-0.025236430960259515,-0.007527489833272116,-0.02226853126892936,-0.02290993554676579,-0.007623623386477374,-0.012480938842711842,-0.022962133349543112
2015-12-31,-0.038198440233617736,-0.023318704047047834,-0.06350780195247929,-0.03459667248756704,-0.021336415025311695,-0.02615017905933581,-0.034367922456931876
2016-01-31,-0.05032593960928666,-0.05517708718265624,-0.027442235973720197,-0.05204360923747031,-0.05528298123881714,-0.0555333342513632,-0.05747462209251186
2016-02-29,-0.008178114027210248,-0.03334545850492365,0.03443348766856258,-0.009641253334765842,-0.030844660962669246,-0.032264587110463205,-0.0032437036890783366
2016-03-31,0.12961732965838468,0.0658214845495031,0.09616275082207504,0.12547349796257978,0.07190994549159146,0.07027044829997364,0.1272075906311283
2016-04-30,0.004087742597835842,0.022218273283203915,0.0712778767442257,0.006727328772072827,0.02313241603343874,0.02761751052504069,0.010121295766860827
2016-05-31,-0.03692965831788986,-0.0008555491366131207,-0.036220515045047086,-0.034128836715709876,-0.002996433223553141,-0.005013516594504219,-0.032350277230344116
2016-06-30,0.045591270642616255,-0.024194211570776725,0.00915640593691247,0.043417641068581814,-0.02059710350294852,-0.04074908874118155,0.04923616096259131
2016-07-31,0.053841714887737036,0.0397705984643939,0.02978397253567988,0.05090826539657933,0.04157269790729856,0.03471925605059134,0.05137613305036148
2016-08-31,0.008837317301727099,0.005341327284126285,0.0027732666713289333,0.010006613741684767,0.00407256310034354,0.006834963140231354,0.007829727463306568
2016-09-30,0.02518489162600246,0.013367485660628065,0.015013649023425168,0.027021337127871803,0.016378654314113783,0.007886118308648493,0.020208038534391903
2016-10-31,-0.008277740881559414,-0.02215465676270001,-0.013234647106826092,-0.01030485214805732,-0.024057729100743885,-0.03529622191912507,0.003188529286537678
2016-11-30,-0.04415748031095379,-0.017813802322114602,0.026035446389107042,-0.04142673799096008,-0.015064243925276721,-0.023399214435408378,-0.040529713006397405
2016-12-31,-0.002526610868319734,0.027062748874612463,0.01543004912143875,-0.005270616257022964,0.02448523280408943,0.0492132318447569,-0.007382691878167091
2017-01-31,0.06655239530206458,0.03291191347230482,0.039388124457491624,0.06572448315110413,0.036671810972971564,0.029619842350806946,0.05757403898045377
2017-02-28,0.01740764103150494,0.011906679776821694,-0.018028000444648584,0.020335855571415484,0.010559859461637622,0.005875817219378243,0.022462945311918725
2017-03-31,0.036851800775593135,0.03231684321262929,0.007118795478775475,0.035312017897755954,0.030584303074794095,0.044302737546796145,0.02844906087981447
2017-04-30,0.017009507416287484,0.02424124533569527,-0.02306536459444175,0.01904164008197129,0.022137341076363226,0.038976356257391265,0.015609746985893125
2017-05-31,0.028457202482335076,0.03542344499778327,-0.0038082246384211205,0.023408694393748153,0.03410492262713749,0.04908526871483554,0.009915478444562531
2017-06-30,0.00926650330154466,0.0029602295360138253,0.031261896489013674,0.011256039823851705,0.0063729139198771545,-0.0051352072405385085,0.008504594491596684
2017-07-31,0.05822653353456375,0.02653375585886608,0.04260079253581894,0.05495613800411281,0.028799366192111098,0.028291718993066484,0.053391895967398684
2017-08-31,0.023516055273293146,-0.000448090179781202,-0.001075424178198392,0.023110333973440866,0.00023522504362638585,0.000705658906225981,0.029993358177179186
2017-09-30,-0.0004463215141283783,0.023617164871422514,0.03839263227950629,0.00018533740043968905,0.025142746623751266,0.03210282582355939,-0.0049517513926137235
2017-10-31,0.032805425990499515,0.0167932642498565,-0.005183173638456218,0.03258032527702803,0.01773836778022564,0.0046285475088994055,0.02432888401650657
2017-11-30,-0.00388943245091411,0.006893341967848521,0.005210178900384221,0.001254974576877288,0.008601228427468577,-0.0005118374948933635,-0.003360991089631171
2017-12-31,0.037615611214470546,0.013488746851205047,0.037300927458150834,0.036685096466940514,0.016541172683298022,0.015303421802432826,0.03705379556773791
2018-01-31,0.08297960490642531,0.05020621581283935,0.008097095482846761,0.07978908221489855,0.0474812706513561,0.05629742921088576,0.08560201210925711
2018-02-28,-0.05898480346836377,-0.04834759654534615,-0.06994644182599097,-0.0571288488670485,-0.05107444603658651,-0.061459422024151,-0.0535713012525596
2018-03-31,0.005413996456168357,-0.008396125922457087,-0.00827635470845789,0.008113280089477648,-0.003899105114783308,-0.0035130072890409147,-0.002091817474632496
2018-04-30,-0.028168768214569484,0.015212120489383807,0.02068217445015974,-0.0265412342990462,0.012655060283905062,0.021495944735333783,-0.027671215367159108
2018-05-31,-0.026214882571422904,-0.01894253663767964,0.021685100437355942,-0.02321907839202575,-0.014282588115731132,-0.024242254404768127,-0.023423759166781744
2018-06-30,-0.04545665074134164,-0.015840933742441554,-0.0002321552785587988,-0.04661163472455976,-0.016532689010669177,-0.012384850059676378,-0.047895057031901556
2018-07-31,0.03531011988388766,0.02852024394616781,0.02455255606212936,0.03027999333228948,0.022843743026430996,0.034028147300676714,0.03981044302063563
2018-08-31,-0.03767280838356579,-0.022357666776329554,-0.01403619220959762,-0.03308662719415134,-0.017319700664536697,-0.028256436009112762,-0.04193254951727188
2018-09-30,-0.005791087590410582,0.009652367868714373,-0.0006943711011827558,-0.01013206939995337,0.007108071825012052,0.0006770319857658524,-0.01345782639902271
2018-10-31,-0.0876047104528348,-0.08133550718010651,-0.07887431221047114,-0.0872924915087554,-0.08597159614914207,-0.07897560992875907,-0.07658520608939068
2018-11-30,0.04902968960502996,0.004963228717476564,0.004903970028591997,0.04676288446537935,0.00505654930782784,-0.006759582691494015,0.04833605109711003
2018-12-31,-0.03488895584820717,-0.05349759034224044,-0.0855562127373296,-0.029418613268186067,-0.056775809461991456,-0.04845503344848834,-0.03344978990746694
2019-01-31,0.10343067844982423,0.06634917195358936,0.1289649673173443,0.09607631549638906,0.07466287163552754,0.06684464293931791,0.0965875795213722
2019-02-28,-0.015313328743807753,0.025366905384046623,0.029574983965881874,-0.010835987430254601,0.023326007789896464,0.03161759251150831,-0.0038294279611197357
2019-03-31,0.011309970521817814,0.009180051797319955,-0.007540429299500495,0.01154164184270301,0.006017124023379061,0.007619110441146049,0.023148246203164247
2019-04-30,0.023532326812662818,0.029293840354035483,0.03292323741424141,0.021852517298061924,0.02838255584631555,0.03917160317899526,0.021411645189135298
2019-05-31,-0.07329848382171633,-0.05032951973453703,-0.04273200070517946,-0.0704013424735237,-0.05210586391928007,-0.05672210924787835,-0.06380998414398897
2019-06-30,0.06207760736149015,0.059116300984887626,0.05674241640904776,0.057710331657122804,0.05859361795976681,0.06354320646813783,0.05371876298450773
2019-07-31,-0.02656735578024827,-0.01947364825925979,-0.008036422561013556,-0.024494482591118194,-0.020378349260156692,-0.02604755054612129,-0.018105112707543558
2019-08-31,-0.03782625554189689,-0.01923965553755924,-0.007044704640753019,-0.03806294836885071,-0.018845043969138775,-0.016457815683245225,-0.032566913828004695
2019-09-30,0.016919821493159848,0.031640675274196006,0.025186235179438965,0.015537466042411463,0.031523018454792995,0.02550136846352924,0.00910919852308667
2019-10-31,0.04184006398912343,0.03389037486605506,-0.004152171065356702,0.04385972493693102,0.03213248692674742,0.038425593600726504,0.039493166857906825
2019-11-30,-0.0009395352482464148,0.011272719781316054,0.029534367483917467,0.0,0.013443227425655513,0.012933211889038843,0.00501797049320718
2019-12-31,0.07730271862723748,0.029954032294142507,0.022346461188353484,0.0748208239725856,0.035667039925758814,0.04513140429697815,0.0706886767636048
2020-01-31,-0.061510838619815655,-0.028226000142594687,-0.007360356870694029,-0.05896582372758452,-0.02995895247980218,-0.030887470847930754,-0.05531793467623469
2020-02-29,-0.03775855422953123,-0.07765248373845113,-0.07010450738096441,-0.03716156035701601,-0.0765091808479178,-0.07959134074514573,-0.035468002857033776
2020-03-31,-0.15769987745632974,-0.14106694283366583,-0.2080462195813817,-0.16916444984789847,-0.15152859204925329,-0.16652974305828472,-0.17046768062212103
2020-04-30,0.07354225860884966,0.05817438616512005,0.111212680289549,0.07882400167376247,0.07018602537659135,0.06446388989357232,0.07809228825944392
2020-05-31,0.029749107607622616,0.05426901962176123,0.03541993766836993,0.03160778753529159,0.05577349918336871,0.05838946769000897,0.03289997735857364
2020-06-30,0.06604905998837984,0.03511193122584122,0.039882664076160035,0.06659152996043671,0.03497842502860671,0.0393247312439835,0.06477195412242076
2020-07-31,0.08252055881772535,0.019385579909499295,0.05525518035651977,0.08634461515915248,0.02629549850752988,0.03655826827324837,0.08583685412497011
2020-08-31,0.028875084645098914,0.04722012208867654,0.05126308311678729,0.03074834114458258,0.05174564817254357,0.043128244337306665,0.027435643672311993
2020-09-30,-0.010103304698146132,-0.020467870067096272,-0.045280208837963354,-0.009380906371856512,-0.017997488186528687,-0.031169239769576085,-0.011957948738872237
2020-10-31,0.014062063148480464,-0.03550670619239005,-0.03429425999444902,0.012689564615934179,-0.035451808662936846,-0.05416754139230773,0.013182068357675991
2020-11-30,0.08991285749396205,0.14269428596681588,0.14393661553094983,0.09631557338281338,0.14296543832969677,0.16394454647918155,0.08559700676068371
2020-12-31,0.07129449656392994,0.05015384060852046,0.031124871368411355,0.07103422122781033,0.0563005645432455,0.056775639870704886,0.05999359859957987
2021-01-31,0.03174005142227676,-0.007812370696433812,-0.007782119292081058,0.028852335102137472,-0.00720169353178679,-0.008964183175665275,0.031331106715754675
2021-02-28,0.007878212586290623,0.0223786285943548,0.05130713162709055,0.014099981764199354,0.024322442615917428,0.025795729529892064,0.015673350196599767
2021-03-31,-0.0072582778836115525,0.025131947737840443,0.058439439552437245,-0.005716054466679554,0.027684551444185246,0.03316896096146338,-0.007104293733625644
2021-04-30,0.0119984189425979,0.02952420307603698,0.04581509238444359,0.017246746743799113,0.030543657007402913,0.04777750680495463,0.017867605318641733
2021-05-31,0.01648766629546672,0.03482257500307484,0.06346536151279203,0.018023503016303843,0.03576370926592598,0.04453895409077768,0.016987723212682715
2021-06-30,0.00950395337208576,-0.01078017099475126,-0.009771930640780746,0.012192428471368366,-0.00921343828982224,-0.013726902754473524,0.013268013303819215
2021-07-31,-0.06436987122279869,0.007733211772796178,0.0016098369510535449,-0.05642628457028731,0.005046382885086187,0.018584722572798418,-0.05892101356628521
2021-08-31,0.015697572943627947,0.014467249911907176,0.00026783742706881775,0.013921748876082773,0.01313253605000253,0.018099488541343467,0.021913273358207697
2021-09-30,-0.03873302983166249,-0.032613925187091164,-0.027852244609879673,-0.03635501979126721,-0.03385552145679205,-0.05390409834384713,-0.03361996117898047
2021-10-31,0.010718442239166848,0.03179070854848831,0.07933865444331434,0.010848445676172602,0.03228334097724628,0.05029733689214955,0.01299727622597402
2021-11-30,-0.040848164103815865,-0.0453473055069501,-0.0459416255147892,-0.03700138852386814,-0.04643122065992167,-0.048904361040863265,-0.029016858746859664
2021-12-31,0.015070478897842632,0.0439094434089955,0.04117651750629414,0.018163464262721085,0.043285722813607874,0.05198339248416506,0.01540246783895105
2022-01-31,-0.00020465009439996074,-0.03634984249139572,-0.0062450334019733544,-0.004677516141834981,-0.0385822206589308,-0.03575635416104184,0.004245735582721455
2022-02-28,-0.043202322999990495,-0.03429185472911955,0.000785426292454483,-0.03944282695119283,-0.026481748287446205,-0.052887501931476066,-0.037245799195008256
2022-03-31,-0.03381100326886799,0.005189977655784217,0.05206704754283664,-0.029355199961112688,0.006754358274102534,0.0015753526745398982,-0.03255288534010603
2022-04-30,-0.0613511985326789,-0.06739124449097256,-0.07858747992255277,-0.059405961953052255,-0.06787414259684765,-0.06245993843658626,-0.05831353626520386
2022-05-31,0.0061349114859468035,0.019959092579155735,0.02105278472583616,0.0061242349723329426,0.01652893923981602,0.024148091943915873,0.004603882584247154
2022-06-30,-0.051576622806078776,-0.08766628665210285,-0.10320838663910992,-0.055968872477245024,-0.09170053269496659,-0.09897957620795617,-0.038502073482660326
2022-07-31,-0.003491339925324799,0.051688135490703724,0.04839665767358614,0.0,0.052941189440425473,0.049980961422272374,-0.0079229942597846
2022-08-31,-0.013263187445959557,-0.06116856932523651,-0.04587931432461856,-0.012229904684289639,-0.058193812252009036,-0.0746485207907105,-0.004598205862534566
2022-09-30,-0.1153942929595484,-0.09222045790566702,-0.08696933528202955,-0.11308291588312447,-0.09860031614644382,-0.09684861291713631,-0.10082263793974766
2022-10-31,-0.019782186652319123,0.058918138652959584,0.07379690945239248,-0.014657987670575467,0.06078101547022219,0.08429051833600765,-0.02850090144441564
2022-11-30,0.1558935338027445,0.13168107309550603,0.06539523001258174,0.1466352705170575,0.12548599668504123,0.13489204088610562,0.1430182556664632
2022-12-31,-0.02637512506029438,-0.018129091530493358,-0.056281860954026874,-0.024873539511834353,-0.021824748363662883,-0.016725570271503343,-0.022292200598955314
2023-01-31,0.09129292654940069,0.09003668108451479,0.09471456829311165,0.08929323878494766,0.09030263915001191,0.09559885877278962,0.08337587132891722
2023-02-28,-0.07567704195137459,-0.030747904739735765,-0.049679182150283,-0.06919592305483302,-0.03474661959125602,-0.017122125680133715,-0.06654016603729473
2023-03-31,0.03217381484530213,0.03129063351785466,0.0038179899243384607,0.03041182736125947,0.026485288483381053,0.02476196396270991,0.025601788505630996
2023-04-30,-0.008362880909207226,0.029362517731208904,0.029841748465449403,-0.0043042373762667285,0.026345072398650915,0.04134547605804206,-0.003960419684250427
2023-05-31,-0.02402265901162548,-0.04007074053270676,-0.05511362660618968,-0.020584549781847983,-0.03731668153887591,-0.051205239725036766,-0.029572683233559993
2023-06-30,0.04398873410321613,0.04470063507955446,0.06266281450686906,0.04612243716735476,0.04428995845575523,0.04268506849465448,0.04741052928285394
2023-07-31,0.060414574329500814,0.027034449853236442,0.031151671760852873,0.05964695645175899,0.03139894446865665,0.029011264070028187,0.058751105319543306
2023-08-31,-0.06626942360309351,-0.039350033795378936,-0.03852556337427682,-0.06069313379469676,-0.03947106311847959,-0.040478790361236916,-0.05897380434857369
2023-09-30,-0.03114626759753658,-0.036488254801864906,-0.03545681955115987,-0.02996325498754504,-0.03784769169465474,-0.04493942290875319,-0.024677447463456903
2023-10-31,-0.032938003260216564,-0.029019195029536426,-0.051404650983018274,-0.03467122880069373,-0.03385182894349592,-0.030899417572999632,-0.032389621111048594
2023-11-30,0.07792910338568548,0.08218774877652502,0.102079302273818,0.08075763705541616,0.08806800868411102,0.09761319677348679,0.07090151296918767
2023-12-31,0.035653219249186074,0.05350991687181428,0.06270683827739698,0.038772250085615356,0.05588574513906619,0.05400144922051919,0.03333145243890212
2024-01-31,-0.04526236497354186,-0.00451220167732036,-0.008996881867508577,-0.042111622707241114,-0.010855998750776363,-0.012252052147372794,-0.03552314462114525
2024-02-29,0.04167759876346255,0.02986256124987774,0.011554501944938567,0.0390093189988141,0.02743768983778705,0.02402271166735037,0.034813300233288436
2024-03-31,0.027256785388012794,0.03378651957314305,0.04106604154878335,0.025029816566934704,0.036584360903618496,0.03822872565625679,0.01923554581120479
2024-04-30,-0.0021908359394079424,-0.03243187033578898,-0.03552783641746882,0.0009690141641458538,-0.03408412361332658,-0.025541932182307825,0.009576373543585648
2024-05-31,0.01951694221299949,0.05060185128544137,0.03629480926456541,0.018199422418144096,0.04663657894774342,0.06446188021142096,0.021579353201026663
2024-06-30,0.026180211540267395,-0.01826739759681295,-0.021480752880811527,0.027703088650854468,-0.016541714752813963,-0.02950313289826778,0.019700179369265047
2024-07-31,0.008452701696808562,0.02591596224812931,0.04933944076984864,0.00765929236251095,0.030149743950847352,0.025310756105285437,0.012111591563835011
2024-08-31,0.009778735302066854,0.032603311065398266,0.040339269476500794,0.00964035325887802,0.029070925020192817,0.036079436489748984,0.009708690138384712
2024-09-30,0.05741300625248802,0.007833193046943077,0.02543832064670526,0.0541681765297668,0.010785428944714459,0.004815417651003351,0.07315503998554607
2024-10-31,-0.030745666816936135,-0.052732185221403105,-0.0214354987079165,-0.03117918782169482,-0.0513160745295701,-0.05513338977200799,-0.026750171550853352
2024-11-30,-0.026771798091822063,-0.003155908321838985,0.06448432446723595,-0.02355266589282512,0.00399211349328743,-0.0175649257158903,-0.02147311762242199
2024-12-31,-0.016966741036683497,-0.029501705273033862,-0.055784151471899635,-0.017661663268975447,-0.03505992083421261,-0.027430962658299918,-0.01024258726819316
2025-01-31,0.021520782400656246,0.04800954488713938,0.022828798576176812,0.014745336647923324,0.044332954829756854,0.06349461539400303,0.008174409506400915
2025-02-28,0.011470015296950686,0.02953060104319749,0.00024260389457730902,0.008492113168965698,0.022627215693197922,0.039999845432947545,0.00743254120611847
2025-03-31,0.011340036357120109,0.0018386722504235564,-0.011642068532462413,0.009917741277318148,-9.739092951355222e-05,0.004202967917536382,0.012878385613218635
2025-04-30,0.0013730022941780273,0.036950860971410204,0.041717871325090305,0.0037056493446419037,0.04013377149583808,0.03845615663797486,-0.00022101044311162443
2025-05-31,0.04021939344333725,0.04790558129677369,0.059128347419725724,0.04652022079433338,0.05125793930288225,0.052804841168067496,0.03867402548897769
2025-06-30,0.07002038524613519,0.023962219090976067,0.03447968299267279,0.07187957253321842,0.033886463364455555,0.024496434713674686,0.055387102350506145
2025-07-31,0.006633454211143031,-0.020919628404458934,-0.00043293451209480693,0.004997588548125043,-0.013857202186546846,-0.023870867123517714,0.006874352572445508
2025-08-31,0.02677099401415739,0.04524687605754485,0.05651796560492728,0.02917287063331986,0.04429029745561386,0.03767338080154503,0.03473888133217917
2025-09-30,0.07099879466947767,0.02066024791754062,0.03607296725910847,0.06168460744116122,0.02549790050189915,0.019233036540634796,0.056879265859579586
2025-10-31,0.03558049354289028,0.011995296653732446,0.0037586843630188493,0.0356492850090635,0.017690295382783994,0.00626566598298961,0.01458102028589714
2025-11-30,-0.017721479131558193,0.0074082379922144614,0.03862823258722048,-0.017137803924404338,0.009675280106346218,0.015317447951521235,-0.012188517089581574
2025-12-31,0.0215930054786182,0.027104738074029466,0.032455231192310086,0.01918727927456887,0.03178366384949127,0.03520597502138423,0.009518348336334137
2026-01-31,0.08024126234895834,0.049047163848221276,0.006119006387725667,0.07944058674378529,0.05970859993828115,0.04652556276664166,0.05040928169234049
2026-02-28,0.0588833070521555,0.04605915711774289,0.0685588156243424,0.057883196236950374,0.06102727647919548,0.03051423902043826,0.028864834747345025
2026-03-31,-0.09252158430992752,-0.07828810224923799,-0.05501894880811764,-0.09132363133327448,-0.08614680872523639,-0.08156082206620963,-0.06970738973193769
2026-04-30,0.12678289570111367,0.053433569321177155,0.06953819118323845,0.12530462887124783,0.07365794453544638,0.057139379680154034,0.0902867925439148
2026-05-31,0.015314885396636946,0.003322947305504753,-0.01774739126127045,0.011721312566941977,0.010465022665288926,-0.00034425957662376216,-0.007636191423877059
