Date,IJH,IJR,IVV,IWM,QQQ,SPY,VOO,VXF
2010-10-31,0.034090503903711156,0.042477057697116516,0.03843159254456818,0.041482074926119106,0.0633789247542822,0.03820220799894014,0.037753827506452176,0.042902183318575426
2010-11-30,0.030310605126348644,0.03814940826961033,-0.0006730389946731918,0.034850699897644555,-0.0017247921711978087,0.0,-0.0011079715235086107,0.0322646686083492
2010-12-31,0.06660373728672409,0.07580160463943875,0.06780548396980723,0.08033340471316763,0.047570401461825895,0.06685230104330242,0.06921002453519898,0.07322421260160628
2011-01-31,0.018084215841294826,0.0011682707280640248,0.022970049343604027,-0.0037066295799856874,0.028278209884943895,0.02330011709344859,0.022233663026510753,0.015622389270863124
2011-02-28,0.045597212422886724,0.044347532194384254,0.034610794324360095,0.05542006465449534,0.03160643022788445,0.03473743003821772,0.034664650526900376,0.04705020946584115
2011-03-31,0.024851079459572212,0.02939287988994521,-2.519946199153189e-05,0.025230681017187173,-0.004482029744920513,0.00012016931556146915,2.3155821517129027e-05,0.02100921599962935
2011-04-30,0.02715005490161282,0.026236931953166565,0.029546288753211636,0.026374909581828865,0.02873036288964248,0.02896130539862618,0.02936352935815112,0.027260085356146213
2011-05-31,-0.013019234641256094,-0.008610543176332586,-0.01190269181016912,-0.0179418914853422,-0.012186714225581152,-0.011214147046373468,-0.011698631161958795,-0.013350613675356504
2011-06-30,-0.02123207004415828,-0.018373617846554446,-0.016772315214570455,-0.024045510941450132,-0.020254837551641258,-0.016869835917032505,-0.01681168619218898,-0.023387958854768742
2011-07-31,-0.036335498498660135,-0.031642244557248955,-0.019710125931824085,-0.03406133919896104,0.01665201040709774,-0.02000444307937088,-0.020550259553450134,-0.0323298304388262
2011-08-31,-0.06999570077548734,-0.07788770588293592,-0.0552342520531256,-0.08891390987714987,-0.05068962127793841,-0.05497566102868734,-0.05516044494931138,-0.08290595752322782
2011-09-30,-0.10601157327440813,-0.10302748136746709,-0.06784489957314888,-0.11150308115090368,-0.04490829317186795,-0.06942106686090221,-0.06785669899712221,-0.11141096594389643
2011-10-31,0.13668389089540334,0.14912884862871323,0.10651779665433314,0.15101076748801256,0.10402008690376174,0.10914717058844481,0.10741897540141143,0.14381789018531133
2011-11-30,-0.002368671984368631,0.00624360632582599,-0.0031799602222393197,-0.003783158149315513,-0.026919630383057336,-0.00406334849447576,-0.0029656250456531197,-0.005500220817260426
2011-12-31,-0.00526772661032604,0.012610597110855215,0.01067557426529242,0.005150216432555199,-0.006142187910031849,0.010447955994992153,0.011261954670509722,-0.0005092154417053463
2012-01-31,0.0660882419524349,0.06588591118616782,0.04612577233128379,0.0714581234241718,0.08418416805661644,0.04637489571999498,0.04473450251486799,0.0758100921307796
2012-02-29,0.0452885512159078,0.02170347547134366,0.042119009367715954,0.02569021341374156,0.06410040032637343,0.04340483748331292,0.04281885200998392,0.04177917951496135
2012-03-31,0.018937175705707965,0.02897326595059413,0.03296428736058932,0.024846508868795025,0.05053069287194911,0.032164163447169436,0.03302675640883712,0.0215833385290376
2012-04-30,-0.0036285082152154313,-0.013628941615214885,-0.006586232915542167,-0.01618198613042643,-0.011694917253425197,-0.006675495114630725,-0.006369469199288047,-0.008594541546772416
2012-05-31,-0.06402978274825166,-0.06257526974065075,-0.06009392803772051,-0.06579067452791199,-0.0704017467879946,-0.06005602075280658,-0.06003770862987712,-0.07020233853959623
2012-06-30,0.020943731468558546,0.042379809819653724,0.04207709721935715,0.050521066716247676,0.03621456420389246,0.04058137021475705,0.04135808420308873,0.03144454457472601
2012-07-31,-0.0022301006368828924,-0.007779662527065301,0.012431383248435957,-0.015208192814788246,0.009974982344319372,0.011829326650447447,0.012042650368836894,-0.007266990301952436
2012-08-31,0.03490854121272413,0.03892776178637147,0.02477450380724,0.035354041854431806,0.05185182139779343,0.025052387535880793,0.025066935434234106,0.03731465174295301
2012-09-30,0.017996260137226994,0.023033364537283996,0.023315653272325987,0.03260866613286573,0.008884249248944487,0.025350975252949937,0.025517341281248607,0.02512905541636723
2012-10-31,-0.0074987220507771735,-0.022706839507937282,-0.020221265360106044,-0.0216921451202865,-0.05279284536088791,-0.018198140624762216,-0.01956915810339277,-0.013935412849083617
2012-11-30,0.022258510947262167,0.013011667498956214,0.008693931979172786,0.0055129822291257735,0.013087125436449076,0.005659726192934755,0.005724541648866044,0.01668647863281225
2012-12-31,0.021594485422535614,0.03141247469417996,0.00944080799811875,0.03618861740797552,-0.004669595968271767,0.008934578332736143,0.010134202568113038,0.029630725716641715
2013-01-31,0.07276320037481487,0.05813082195841979,0.05113850007079179,0.062381148764119265,0.026716119687703266,0.05119057527879911,0.05169499695353763,0.06793392955437905
2013-02-28,0.008524198684778383,0.014157794092580778,0.013558970440486373,0.010046666670039839,0.00343920837736178,0.012758554847223547,0.013273054241052185,0.008202970748793392
2013-03-31,0.04902450101276812,0.04151073482133438,0.03677254029989352,0.0465903234364593,0.03024808524068412,0.03797101451107365,0.036124299623291556,0.04811683368614239
2013-04-30,0.005996217309465646,-0.001608230147900569,0.019636239428859836,-0.0034942277417807643,0.025373189250640582,0.019212670287217293,0.020938424525202892,0.006593755432641846
2013-05-31,0.02220140696933459,0.04325791401151524,0.023995487017306694,0.03931953476719152,0.03577488158225606,0.023609234733110496,0.02324273629047302,0.02794749455080714
2013-06-30,-0.020098297469670623,-0.0010757880124362407,-0.015852566451877936,-0.008179679160992936,-0.023952503801975555,-0.013344351290899836,-0.015077680437415641,-0.01118656225370962
2013-07-31,0.06510771244418923,0.06854166218065894,0.05389124653185151,0.0733413299368737,0.06313964214824264,0.05167726436753051,0.05304074366515499,0.07117242226976472
2013-08-31,-0.039668158041705426,-0.02331617594638913,-0.030374837803010868,-0.031642119685310055,-0.003959356748826304,-0.02999258529859672,-0.030817279512724616,-0.029144482246250325
2013-09-30,0.05462019746926816,0.0615184023136639,0.03239174130411815,0.0648914330719732,0.0483222976402784,0.03164607903285477,0.03389725136696531,0.061966573320244356
2013-10-31,0.03544423838417088,0.035771335934157156,0.04612248563963517,0.02420047848445006,0.049568798131449654,0.046306624196575275,0.04467493394316824,0.026841932070627017
2013-11-30,0.014703205202393432,0.04479103127788031,0.02982555561427036,0.03956433392822656,0.03551164519199612,0.029638115228608264,0.02996068110198058,0.025381475560937616
2013-12-31,0.029675393293597585,0.013744880533135273,0.025638589028285086,0.020210905968525594,0.02927092659233188,0.02592662391233258,0.02637282006263031,0.029860521560654663
2014-01-31,-0.02189665141836572,-0.03701995701796801,-0.03490428741206775,-0.027739096227596072,-0.019213353046702908,-0.035248251044084467,-0.035294220818888,-0.01886340595385183
2014-02-28,0.04981657951847174,0.044057611088700765,0.04559906667500879,0.04778903720900751,0.05152441164733679,0.045515809431995624,0.04565544011968092,0.055089803047269736
2014-03-31,0.00373357595190571,0.006668740344058621,0.00874339383105105,-0.007484809190589914,-0.027335727403586474,0.008295154674115679,0.008804353459901604,-0.007147925825562118
2014-04-30,-0.015785188254648808,-0.02732894349180004,0.007441072278464134,-0.037476128127338915,-0.003193795664094279,0.006951585426323126,0.007236111814099333,-0.026123834293497294
2014-05-31,0.017220646089384672,0.0015864957697406812,0.022845201194579,0.007858291264690731,0.04485649724916119,0.023206581541304505,0.022944910360055415,0.015103883410714225
2014-06-30,0.042437475017445214,0.0476368753362828,0.02085984418800968,0.05272035098641625,0.0312380126220988,0.020644758744727598,0.02088982018151886,0.044399513682216174
2014-07-31,-0.044171303578689036,-0.05557990354958153,-0.013958963913786704,-0.0605431686089174,0.011819780019353354,-0.013437357493415236,-0.013766022827359947,-0.04376568830191241
2014-08-31,0.05045362731719072,0.042508976576861146,0.03969063752643809,0.048295672927481714,0.05009505698411898,0.03946354838395605,0.039726455930267024,0.04922495780751435
2014-09-30,-0.045096455535477586,-0.0521210954846314,-0.013720879818774345,-0.05927925520298605,-0.0075669453608070425,-0.013796408793845027,-0.013806330498960184,-0.05055072848123898
2014-10-31,0.03539556867405658,0.0691273263470571,0.023857182892915274,0.0659351647216353,0.026419836962248144,0.023550652917924575,0.024032461826250406,0.040679360986996205
2014-11-30,0.018929091106439255,-0.0018832382551410287,0.02753854214050855,0.0011153174546041367,0.045463713303389275,0.027472232167441213,0.027578268581527565,0.013336574525955047
2014-12-31,0.008343946540880554,0.028915313809380505,-0.002969428517311634,0.028929120552821708,-0.022406414302098998,-0.002536738446439535,-0.008577524884996635,0.009041075244049068
2015-01-31,-0.011257093426819575,-0.03585830823433889,-0.02900370760496873,-0.03277051195595082,-0.02082335467069707,-0.029629371987189512,-0.028715457051556537,-0.019364392884527515
2015-02-28,0.050849054744021904,0.06010762400878544,0.05645448797999708,0.05946410494380072,0.07220564785339945,0.05620476688716747,0.055795210662709094,0.060750677038081013
2015-03-31,0.013354113819686209,0.016001383081630127,-0.01597074059068826,0.017700242431784474,-0.023589741391839558,-0.015706067639561838,-0.015707468752189757,0.012995749169762094
2015-04-30,-0.014212374033382824,-0.023045063983484382,0.009719483440486565,-0.025649542558520477,0.01922371474284512,0.009833749955902915,0.010042355566272532,-0.015789005132680334
2015-05-31,0.01668707584477236,0.014569168215678552,0.013009204932149743,0.022363478700411443,0.022484349680295113,0.012856802944249068,0.012506476929980526,0.01801983928296047
2015-06-30,-0.012347959373132378,0.010573514534699013,-0.01981657277040405,0.007829677033281301,-0.024840819663561775,-0.02031221601680011,-0.01946951263177621,-0.0071233067381548665
2015-07-31,0.00019988539505044756,-0.00831359066822901,0.021909274905774767,-0.011039561854371271,0.04557767590666861,0.022588886347728376,0.02176389991185501,-0.0018475895159616451
